"Gene_Name","Log_Fold_Change","P_Value"
"Xrra1",-0.822614023834689,0.0915878075088435
"Gm38405",-0.193663695027882,0.793127740824248
"A930030B08Rik",-0.218991948682359,0.433296721076566
"Gm18959",0.520659854167992,0.178729750864749
"Rnf169",-0.0879066044264058,0.660551336797328
"Lipt2",-0.350775727905816,0.174971398031688
"Gm34821",0.119006110012343,0.966609693324608
"Kcne3",2.71080986438358,0.534945025116747
"Gm7067",2.06238041964729,0.638396730259415
"Pold3",-0.176759329791747,0.215925106797403
"Pgm2l1",-0.324082414898821,0.0878470653358539
"P4ha3",0.384992021736017,0.551482385016079
"Gpx2-ps1",0.382699367751568,0.441874119888636
"Coa4",-0.217163911443384,0.297697536877758
"Gm39059",-0.0627877186955087,0.966153516686115
"Ucp2",0.233451112272874,0.333852470202563
"Dnajb13",4.59826229450104,0.0510612833891423
"Gm8463",0,1
"Ppme1",-0.160596756177686,0.440593894853748
"C2cd3",0.324732463752349,0.19262211835315
"Gm44571",0.670598926328681,0.389177902955507
"Gm37716",0.479501984937425,0.465098831713888
"Gm10603",-0.133748975554517,0.803130249587429
"Ucp3",-2.81028252448974,0.032712029412942
"P2ry2",1.38089375381929,0.0326697623177932
"Fchsd2",0.0697234834257729,0.663870098980344
"Gm47324",0.980311850027164,0.333436493737865
"Atg16l2",0.490012190595848,0.00565025361255371
"Stard10",0.0320391522424219,0.857370078033933
"Gm45344",2.37043062743838,0.139769172569734
"Gm6341",0.878513439605522,0.475165264575525
"Gm20476",1.08156230507868,0.37598952217195
"Gm44648",4.08365949807543,0.0953507495338862
"Cox20b",-1.09437342175493,0.768405814950226
"Mrpl48",0.0180231017741423,0.898771764272155
"Rab6a",-0.250765980391318,0.0789790173291193
"Gm14382",-0.00331213269263992,0.998972192231445
"Plekhb1",-0.0210401567958068,0.908110263830596
"Gm35082",1.09749492843461,0.484903250514932
"Fam168a",0.38834807799003,0.0206047501112118
"Gm45209",-0.294518132535707,0.842912955598427
"Relt",-0.123163601671511,0.571999139905119
"Arhgef17",0.085859850533051,0.758944119628945
"Mir3102",-0.787153107632545,0.857765994171772
"P2ry6",1.91667819874608,0.0135585631809202
"Gm3200",0.243545719119417,0.359610776118804
"Gm44953",0.121894087440256,0.90938089035507
"Gm44545",0,1
"Gm7027",-0.780685820946084,0.204449193607591
"Arap1",0.197158780727011,0.340459288295179
"Gm45837",-0.935560381466462,0.630024085917772
"Pde2a",0.759849441652851,0.520133686332674
"Gm35363",2.92207790624285,0.127463986304128
"Gm45548",-1.19266346564732,0.315220982657261
"Clpb",-0.129163856019738,0.311963708094956
"Inppl1",0.456578230418483,0.150961798452566
"Gm10602",-0.460750424630472,0.326640083699922
"Folr2",0.082936923575573,0.931104059356717
"Gm45319",2.94756765967662,0.499283660523156
"Gm45380",-0.0442344585047174,0.910591134326056
"Folr1",0.123502491248379,0.757345794608902
"Anapc15",0.112355677069418,0.536176172442632
"Lamtor1",-0.29564343229705,0.115370049673394
"Lrrc51",0.310100017848604,0.264429666361993
"Tomt",0.657777803322792,0.362618221083387
"Gm8523",-1.15427171145042,0.78119007006649
"Gm45312",-0.667236550616762,0.849321842208079
"Numa1",0.0028482868110192,0.988114531180873
"Il18bp",0.451583481764999,0.0885936334651114
"Gm45313",0.323948539872361,0.752342719476407
"Pgap2",0.114451100672173,0.536093135638201
"AC139579.1",-1.08200423483753,0.456545480406843
"Rnf121",0.274826236727221,0.590377950538719
"Xndc1",-0.155301194623862,0.492750565400425
"Xntrpc",0.98835960099324,0.0206172764195355
"Art5",0.21745645402477,0.922380409483003
"Art1",-1.21471905045531,0.684823242632425
"Chrna10",5.60549812313935,0.194125866870012
"Nup98",0.17241235250546,0.238502385917108
"Rhog",0.24968081497052,0.215805297281338
"Gm18255",-1.53485542461957,0.576705445123674
"Stim1",0.197970586688329,0.364045262817298
"Rrm1",-0.218869117472837,0.239929642406947
"Gm45399",0.116535266365036,0.911046556714765
"Olfr543",0.101300824240947,0.849259198221564
"Olfr544",0.310166749964202,0.809281363925354
"Olfr545",0.421944052446563,0.784586209493807
"Trim21",0.0668872287826089,0.898332101397556
"Trim68",0.824405142869656,0.0102498380059298
"Gm45527",-0.70052781757131,0.801199537384164
"Olfr558",-1.87832715687758,0.04731793876704
"Olfr78",0.0963497068760789,0.95554238257151
"Olfr560",-0.501609479938482,0.770284914238077
"Olfr624",0.959750324862846,0.526062856545982
"Olfr66",3.8779087282161,0.372267284702827
"Dnajc19-ps",0.889296452571292,0.553808525909399
"Trim6",1.3265324265776,0.46999475870043
"Gm8667",-3.59311024358479,0.392070268198875
"Trim34a",0.364168350660622,0.533957500097159
"Gm47248",0,1
"Trim5",0.951911120938956,0.296914062995641
"Gm24846",2.45128895543119,0.513925705961852
"Trim12a",0.522290370042006,0.15608095034385
"Gm15133",-1.39947811932294,0.613196416790362
"Trim34b",-0.254860635872183,0.880878043923063
"Trim12c",-1.36519920452119,0.0544035489476718
"Gm27995",0.93437620624884,0.618863018916303
"Trim30a",1.7111443412405,0.000486272017400388
"Trim30d",2.79209376509639,4.73374241442991e-05
"Gm16464",2.93468068787274,0.50119173052778
"Gm5900",1.9832065352153,0.0503441103603381
"Olfr68",-4.88025452158394,0.243430074012813
"Olfr67",3.28839439006357,0.450249638215873
"Hbb-bt",0.155791334812673,0.580903672231975
"Hbb-bs",-0.0140068247351329,0.95640089237242
"Olfr671",2.83292604567464,0.516066646254152
"Gm45558",2.29289727848562,0.304698564243753
"Gm45331",2.15565517520792,0.623051313271109
"Olfr689",-3.03319003049356,0.188259885021131
"Olfr691",1.65746358572212,0.111780749387093
"Gm45885",-0.404623343501341,0.682240496210754
"Cnga4",0.568278361243561,0.551280955311129
"Gm5901",-2.6628193672947,0.531288849900194
"Fam160a2",0.278231328760809,0.0583286377748169
"Cckbr",-0.0788171534210716,0.709496671569481
"Gm45667",-2.20497740230772,0.29089157190911
"Cavin3",0.233550526327127,0.320178549080934
"Rrp8",-0.0278640635239709,0.868126377991564
"Ilk",-0.17930196606643,0.221266700272708
"Taf10",-0.585115309033494,0.0989267381417381
"Apbb1",-0.225428930920794,0.143759022958839
"Hpx",0.885923100742949,0.341340122914142
"Arfip2",-0.187617144358561,0.18083478008769
"Gm45799",-0.336029361635405,0.181171733694932
"Dnhd1",0.857953719516389,0.00832289755571067
"Trim3",-0.178175551406906,0.354890159611115
"Gm45632",1.24099056985267,0.262013146914382
"Smpd1",-0.234575526765104,0.14135190435921
"Timm10b",-0.0895153576708715,0.715003981586144
"Mrps36-ps2",0.411226800698889,0.525320369557084
"Tpp1",-0.27450470259989,0.265721841648599
"Dchs1",-0.0711802242522714,0.791939807970075
"Mrpl17",-0.187692893251118,0.232255180093854
"Gm15645",-1.86003265788006,0.356488887903858
"9130208D14Rik",-0.550475333696248,0.60707711656016
"Gm4070",0.493228487253639,0.371592535180459
"Gm20663",0.326231878330609,0.940786310770018
"Gm18852",2.27013211323258,0.604431501211831
"Gm8979",-2.02708325270611,0.302049074373614
"Gm27149",1.22228119115646,0.781523833366593
"Gm8989",-2.45860258204192,0.533342687566076
"Gvin1",0.462539080612212,0.412161072979172
"Gm18853",2.01677853625493,0.64595369998558
"Gm8995",1.55617435280993,0.0250752829209639
"Olfr710",-4.2925604093604,0.305067890334119
"Platr28",-0.746616129014228,0.859302214077286
"Syt9",-0.14845822541726,0.360439273995158
"Olfml1",-0.689938073038816,0.436371194834801
"Olfr469",2.76135890778976,0.527225151217183
"Olfr470",-2.76542813052365,0.490895872745449
"Gm10156",-0.173786326417956,0.846554190651383
"Gm9449",-1.00733253531084,0.252404440684798
"5330417H12Rik",4.22057998694513,0.270430298892161
"Ppfibp2",-0.0490240497111521,0.927454083892719
"Cyb5r2",-0.0779357160000946,0.944049910858231
"Olfr479",-4.65810309217607,0.265919953390343
"Olfr481",-3.61319294648447,0.390848679780728
"Gm45375",-2.6628193672947,0.531288849900194
"Olfr482",2.76144084349664,0.527212823762701
"Gm44870",-0.396060171010198,0.749722847142917
"Eif3f",-0.142702061550286,0.238159589818193
"Lmo1",-0.184802699272109,0.259439282144393
"Gm44781",2.78255099817187,0.284748878587102
"Gm25450",-3.17991049780268,0.389454245462334
"Tub",0.216926017284494,0.234146274117466
"Ric3",0.0639284128726765,0.692289828840787
"Denn2b",0.190108385938021,0.232703434271021
"Gm44864",1.80637539578932,0.681036777427564
"Stk33",-0.616705130634854,0.498600206500569
"Trim66",0.443567161175687,0.238757271540989
"Rpl27a",-0.0867066544526342,0.59860195531707
"Snora3",0.496207453358971,0.794942236528288
"Gm47284",0.501876731351947,0.736060963201172
"Gm24888",1.85423786960211,0.440283526328543
"1700095J03Rik",0.639695225092756,0.691390436840086
"Akip1",0.804571761450747,0.0202486511060934
"BC051019",0.787243098784508,0.533310157306299
"Ascl3",0.735284808838203,0.306614813986292
"Nrip3",-0.212885228532105,0.723969006554592
"Scube2",-0.0977667002248927,0.767186158071444
"Tmem9b",0.427069391030144,0.132493427008974
"4930431P19Rik",-1.2528113987951,0.0669684327250402
"Dennd5a",-0.092718848087457,0.45141667893297
"Tmem41b",0.227849247640198,0.475230475883078
"1600010M07Rik",5.54567975445724,0.00829664034635806
"Ipo7",0.00102568708017348,0.994939903020496
"Gm25636",-1.2475138600412,0.716915212816471
"Snora23",1.77061571677079,0.687186992753866
"Zfp143",-0.0991990248769387,0.602827494278694
"Gm45819",0.551957969177184,0.453436646596406
"Wee1",-0.154067749089705,0.538122553563486
"AA474408",0.118322510565564,0.488196471973662
"Gm28863",2.06233612356586,0.638403941755321
"Adm",-0.117378645712759,0.890477365846582
"Gm9132",1.52949778244642,0.728299892153973
"Sbf2",0.230098835560216,0.187060990290713
"Gm9064",4.33523210940974,0.0634036876990009
"Gm45515",3.39652028451254,0.435285890768848
"Swap70",0.296262986376884,0.219006299375787
"Gm17219",5.3817908515888,0.0166243872048781
"Gm10087",-0.127451677698534,0.954265915014091
"Lyve1",-0.147760083776346,0.462433134940865
"Mrvi1",-0.357894308554513,0.425130311049094
"Gm16336",-3.61319294648447,0.390848679780728
"Ampd3",0.188068333860545,0.533069810955316
"Rnf141",-0.0572992102892138,0.757566539609862
"B430319F04Rik",0.0953478503593212,0.929769284819237
"Gm47282",-0.293225969728037,0.804722751974569
"Ctr9",0.0241982786037537,0.825276154514005
"Eif4g2",-0.0345132167457106,0.775305521394702
"1700012D14Rik",0.188946738862502,0.342412494240355
"Gm45378",1.75126580266924,0.0147820733420202
"AC150312.1",1.11891020291208,0.234703914647197
"Gm23262",0.66183525310348,0.7748906046463
"Galnt18",0.0163592260123417,0.955047984762145
"Usp47",-0.0859409217863072,0.597318679674676
"Dkk3",0.0574385887419499,0.735726354375991
"Mical2",-0.341243471586816,0.270728212297084
"Rassf10",-0.437398570357562,0.121715050394184
"Parva",0.430275297537922,0.0615347319068908
"2310014F06Rik",-0.223019754801161,0.664235899815801
"Gm24154",-1.26802647030142,0.772808195115669
"Gm45473",4.89509169690016,0.0290534711434285
"Tead1",0.0260723200332603,0.95588471668178
"Gm44462",-2.00190509929314,0.568162744695171
"Parvaos",0.675009959342942,0.238497200727141
"Arntl",0.0717689573771234,0.617241011066663
"Gm45355",0.192970081742146,0.876753104160122
"Gm15994",1.11428276760154,0.642225107047427
"Btbd10",0.0144006708331241,0.918032164886594
"Far1",-0.184767869678109,0.232197643052095
"Far1os",0.0420606084837584,0.947090981426073
"Rras2",0.294965662072208,0.402954264990299
"Gm45615",0,1
"Spon1",0.0431920392004147,0.744252197626807
"Copb1",-0.13296758433765,0.380286258357436
"4933406I18Rik",0.515534029254077,0.58777683989062
"Psma1",-0.0632831076666946,0.732718702112111
"Cyp2r1",-0.182187057220593,0.916068237439573
"Calca",0.662745311901187,0.289723936907182
"Pde3b",0.418613511609153,0.256157928391498
"Gm15500",-0.597469111899957,0.167118096299723
"Insc",0.670889463033912,0.233957218452344
"Sox6",0.212663397041678,0.195773571613257
"1110004F10Rik",-0.105327871364101,0.519498507738552
"1700003G18Rik",-0.479397596915475,0.525242777052099
"Plekha7",0.313491748820873,0.0690214141317003
"Gm44867",0.390176705523749,0.611795929408141
"Gm45025",-1.14083214996104,0.293480236844923
"Sox6os",-0.133706320342076,0.944365768038462
"Gm4353",-0.316115934460787,0.537021150031616
"Gm44777",0.678904093345914,0.147568517422558
"Pik3c2a",0.188812038391934,0.313418377465892
"C430039J01Rik",-0.533793172919807,0.222274998316181
"Gm45033",1.6575034917391,0.281744654553198
"Rps13",-0.0946562730414077,0.583385048261244
"Snord14a",0.272502864043662,0.88872944792522
"AV356131",-0.167240856392644,0.385189925497247
"4732496C06Rik",0.0765494751853214,0.744899420354042
"Nucb2",-0.203868221253866,0.28226638731831
"Gm4366",-0.517107145682964,0.162861135208386
"Xylt1",0.193229941676331,0.35545506081147
"Gm45153",0.861378878374934,0.00189982374277392
"Rps15a",-0.0309147491949489,0.863678806822278
"Arl6ip1",-0.191962497157334,0.195947245938438
"Smg1",0.219552287416535,0.264878948671561
"Gm25683",-1.62364411166049,0.53156596627415
"Gm45084",-0.0502308538446369,0.91166001148811
"Syt17",-0.157225204090447,0.819774045043895
"Coq7",-0.10679575542388,0.498509783109257
"Itpripl2",0.540646820041108,0.318100637081773
"Tmc7",-0.681206624284665,0.174840148743908
"B230311B06Rik",0.434572476403108,0.806586092390576
"Tmc5",0.45564224995325,0.766711720842212
"Gpr139",-0.0978635798709737,0.832314934109068
"Pdilt",2.44203613395881,0.576914790335002
"Gm37518",0,1
"Gm26967",3.68951722365955,0.396219974385181
"Acsm5",0.740309819336109,0.866604814935757
"Gde1",-0.246344996015095,0.114520110057421
"Ccp110",-0.025207841794493,0.899733272771153
"1700016B15Rik",1.78448971749354,0.684839001555891
"Vps35l",0.0549543776026508,0.741887690398397
"Gm44549",-0.00184088037622992,0.999447651502593
"Gm26147",1.18408193366632,0.78623138848175
"Knop1",0.232664978578697,0.262993379945872
"Iqck",-0.0224813225505854,0.947356794454697
"Gprc5b",-0.385497557472039,0.351051041793896
"Gm44550",0.46105983558317,0.384965214878452
"Gm44763",-0.400462635896222,0.539610775790212
"Acsm1",-0.487061769151077,0.880598860187571
"Gm19950",0,1
"Gm45792",-1.45563524167445,0.471273228020129
"Gm44966",-3.73556080782633,0.374579168975027
"Acsm3",0.517366235159013,0.661722788770149
"Eri2",-0.191288174579494,0.496219848088456
"Rexo5",-0.00899100461076822,0.978320124961681
"Acsm4",1.5797652258986,0.719693707182651
"Thumpd1",-0.0599264420175554,0.697007138503134
"Ppp1ccb",-0.180195080254042,0.0945955980922796
"4930560O18Rik",-0.244704865766601,0.897135989899054
"Tmem159",-0.0804455955175753,0.676592137453067
"Zp2",-2.00941885376015,0.479565131792946
"4930505K13Rik",-2.21793098195269,0.547236461694272
"Dcun1d3",0.266492612239482,0.271019030884186
"Lyrm1",0.0434699477828979,0.880658396738678
"Dnah3",1.27427045135521,0.350616955350388
"Gm32916",-1.31497724867117,0.659383791870986
"Gm45112",0.351891368868732,0.800909664489052
"E130201H02Rik",1.86114834522157,0.483539908303925
"Crym",0.485085119772608,0.0261807351196629
"Mosmo",0.346927726020193,0.380122068570824
"Vwa3a",5.28063944972521,0.0236508395743658
"Gm44661",-0.134471968165089,0.914273179104889
"Uqcrc2",-0.100820994710312,0.498751515377077
"Pdzd9",0.151906255618245,0.79155767908263
"4930588G17Rik",0.549534174170767,0.743322094362425
"9030407P20Rik",-0.26174134056106,0.456661924567152
"Eef2k",0.355859032745193,0.382916410352331
"Gm45047",-2.08073724066926,0.628214894250283
"Gm15774",-0.089680710383557,0.973537265852831
"Cdr2",-0.0224506024648767,0.859195445195269
"Polr3e",0.213447069985059,0.195374339534018
"Mfsd13b",0.951538860681014,0.224372513383613
"Gm9234",-0.539429726246823,0.145774731365021
"Otoa",-1.91497440617828,0.20228655478281
"Mettl9",-0.17097480551866,0.167329991527832
"Gm9905",-0.303595809397544,0.656169967899931
"2210406H18Rik",0.617366877853412,0.307586311012361
"Gm45137",0.355600640377175,0.473743363002708
"Gm44901",0.515208302315824,0.190800460696528
"Igsf6",2.06374537678609,0.000922702207327947
"4933432K03Rik",-2.05669883292367,0.296374742534922
"Hs3st2",-0.414326678404135,0.37864542574023
"Usp31",0.0270019784525454,0.885498300070667
"Scnn1b",-2.49627021760737,0.355923912720329
"Cog7",0.00663721727551423,0.964662220161927
"Gga2",-0.0317776425202553,0.875374664915892
"Gm44987",0.393811392616192,0.769059928161026
"Ears2",-0.194960322942196,0.566870833127793
"Ubfd1",-0.271081410664937,0.0825083437011405
"Ndufab1",-0.136265754410867,0.405960941721071
"Gm44986",1.11767536470899,0.18606886929059
"Plk1",0.703900050469623,0.119496422861753
"Gm44985",5.46901618859938,0.079463582718657
"Ern2",-1.35479457846821,0.615048306921396
"Chp2",0.0376374266869378,0.964472383527645
"Palb2",-0.132336100307724,0.635761346317564
"Gm16326",3.09531388015122,0.477685453811404
"Dctn5",-0.183294925925607,0.22853345719393
"Gm15489",-0.0845631078918585,0.761472198884043
"Prkcb",-0.297017523903625,0.0837313031905359
"Gm14389",0.22167922933912,0.957630318882883
"Cacng3",-0.393974386460547,0.00180253751278674
"Gm44749",-0.927665947618223,0.742593538119731
"Gm44745",0.45877355603716,0.201581855292778
"Gm14388",-0.258673014139914,0.756751048983212
"Gm45191",0.317329580803057,0.450503698075229
"Gm44664",-0.152797860701581,0.921037383723177
"Gm44663",-2.27901869024865,0.041590109319093
"Gm44746",-0.215266079628603,0.895630835202148
"Slc5a11",-0.473836037570429,0.776149452280443
"Rbbp6",-0.0869023077288684,0.630737697281806
"4930413G21Rik",0.184154028177306,0.810939259498238
"Gm6905",-4.07396740006661,0.33184336369978
"Tnrc6a",0.201181602233515,0.315450753728596
"Gm20274",0.183387702591944,0.517133928271522
"Gm45847",-0.308821267641732,0.23045592809505
"Zkscan2",0.372241861627605,0.0669511219976284
"Gm26974",0.0466431855997151,0.990099454794727
"Arhgap17",0.450585661280625,0.0219114435788017
"Gm23559",0.740333909597056,0.866600514825729
"Lcmt1",-0.0875010978747197,0.579566307716815
"3100003L05Rik",-0.0806894357732552,0.95236960694089
"Kdm8",0.0328813360869117,0.878154717357941
"Gm25759",0.222955511634341,0.951275046228414
"Gm15338",-1.08678929725619,0.555933046685935
"Hs3st4",-0.242549341299391,0.449675996365118
"Gm27040",1.03731912859821,0.668884177420004
"Nsmce1",0.168790918758967,0.455023021489419
"Il4ra",0.175276942367908,0.593924356249997
"Gm44876",-2.66282887516762,0.531287327814033
"Il21r",1.6405960902456,0.182831793157865
"Gtf3c1",0.129138787067819,0.514789955279169
"D430042O09Rik",0.243761294682061,0.139611410871834
"Sbk1",-0.329103195254708,0.649859368071485
"Gm10155",1.13330067679534,0.354671142870303
"Xpo6",0.237862123961494,0.279179236371771
"Gm17136",0,1
"Gsg1l",-0.30924974372603,0.195307478684657
"Gm44874",0.391381781613851,0.852328949359085
"Gm17137",1.62259344720928,0.0743290304439458
"Lat",-0.122482290585164,0.842090197416543
"Mir7058",1.81841277143841,0.679109909209835
"Spns1",-0.14541124908854,0.419323826334394
"Nfatc2ip",-0.189450259273556,0.544457440159533
"Cd19",0.214013286626487,0.874924793603073
"Gm45141",-0.315299052955014,0.677286393364697
"Rabep2",-0.168498821733206,0.464018173190678
"Atp2a1",0.541762709981037,0.374106637194148
"Sh2b1",0.104013794854285,0.474622723912072
"Tufm",-0.188030233000889,0.108652921963004
"Atxn2l",0.28412454287908,0.0756653965111215
"Nupr1",0.930054957909603,0.00287465148387606
"Gm24596",4.50550084308741,0.0358355556190738
"Cln3",0.249051501355445,0.0971986791610989
"Mir7059",0.686426263370029,0.636588164931959
"Apobr",0.784901464467495,0.202321593884253
"Eif3c",-0.000362859775043604,0.997720768247259
"Il27",5.59598209976115,0.0122294067436633
"AI467606",0.406995802338264,0.62180929933175
"Qprt",0.159361352722705,0.903777716184011
"Gm44940",-2.27138792191098,0.560183746679326
"Gm25735",0.740311807467736,0.866604460054329
"Cd2bp2",-0.173635530177917,0.731708453335061
"Tbc1d10b",-0.10842514623509,0.492774947068599
"Mylpf",0.142771287434559,0.661301668813028
"Septin1",0.0980663541901095,0.788981044968919
"Zfp553",-0.0179832036966387,0.901606212311723
"Dctpp1",-0.285616028690812,0.262201820906206
"Zfp771",-0.160391583502536,0.348712275254879
"Gm44729",-0.185916412167202,0.812221023795706
"Sephs2",-0.363119976079812,0.0417627919428979
"Zfp768",-0.140447571741081,0.382099985295813
"Zfp747",-0.354798050304198,0.221814352998552
"9130019O22Rik",-0.0834192684199055,0.713010841475947
"E430018J23Rik",1.11792094584316,0.0844289951680176
"Smt3h2-ps2",2.13165097353176,0.626985807924991
"Zfp764",0.149977533219898,0.432637965772853
"Zfp688",-0.29458828438173,0.0634512554826787
"Gm45184",0.177987469910216,0.87751086576935
"Prr14",-0.115398727121656,0.448118095751285
"B130055M24Rik",0.399229425104696,0.0292450012968882
"Gm45110",0.0908338645891074,0.788364516772798
"Zfp689",-0.124841897206133,0.507389763988773
"Fbrs",-0.153615053534848,0.643802940694058
"Mir7060",-0.21948292235188,0.932033882529556
"Gm47278",0.124624609218255,0.781939699386217
"Srcap",0.197464442952204,0.371411536299531
"Gm42715",16.6335096970316,0.000127138699040708
"Tmem265",0.231559164071641,0.529042474694299
"Phkg2",0.13652037412913,0.409319806755497
"Ccdc189",-0.0809677470912961,0.755880081490274
"Rnf40",0.160606297001597,0.366374550137438
"1700120K04Rik",1.57979979474158,0.719687832012879
"Zfp629",0.0347433917483363,0.922254306377082
"1700008J07Rik",-0.474987993012647,0.0262096059939284
"Snora30",-0.190153575302906,0.834376701156924
"Gm28198",0.386396634473136,0.698742995407664
"Gm44759",-0.670856885499608,0.661962308029654
"Sgf29",-0.0313897159415746,0.880628131063594
"Sult1a1",-0.290507410101672,0.425430637409061
"Coro1a",-0.119357841719035,0.563160902671467
"Snrp1c-ps1",-2.87412138949771,0.498006997456484
"4930448A20Rik",-4.9797187029823,0.233812918352708
"Gm44824",1.22228119115646,0.781523833366593
"Mapk3",-0.0259725654516281,0.86514187424287
"Gdpd3",0.269932922662413,0.651838918398743
"Ppp4c",-0.270622869058449,0.0485469770095916
"Aldoa",-0.0635947259599862,0.77994797976993
"Aldoa",0.279235139866629,0.628511088937098
"Gm44856",0.170903103874209,0.579099270014809
"Fam57b",-0.0758964797122515,0.694487305704252
"4930451I11Rik",0.0900687991527467,0.929818188703686
"Gm44854",-1.95261713898759,0.391914650429809
"Doc2a",-0.41068878302149,0.525056273417569
"Ino80e",0.00265327849286694,0.984852740036603
"Hirip3",-0.0465512397153797,0.747398036332579
"Tmem219",0.0461874446385004,0.818472231815155
"Asphd1",0.242277253895634,0.29417714453075
"Sez6l2",-0.245002449872334,0.119592871689923
"Cdiptos",-0.602248495392257,0.26676630333533
"Cdipt",-0.227971208255957,0.102320919509381
"Mvp",0.15166037100209,0.521766636360813
"Pagr1a",-0.616545818974034,0.0890970420990626
"Gm42742",0.419369325080916,0.155724764302219
"Prrt2",-0.198192277981105,0.758400863350614
"Maz",-0.303484190326942,0.311635175870118
"Kif22",-0.195291188538381,0.32557640128748
"Zg16",-2.08073724066926,0.628214894250283
"2510046G10Rik",-0.233133758714334,0.422713967459452
"Slx1b",-0.0300104424320111,0.858486665514064
"Gm6939",0.218984543245479,0.601568901819673
"Bola2",0.0315272384823548,0.902405353598585
"Ypel3",-0.0499140772407057,0.767887360826763
"Gm9967",0.122887497563198,0.772398409942509
"Tbx6",0.158356692557956,0.801695282066142
"Taok2",0.172647806095739,0.24548985132163
"Gm20650",0.503185160002743,0.772870066353847
"Kctd13",-0.0771985125795962,0.60161681421847
"Gm21984",1.17090370687576,0.128912266046308
"Gm44735",-0.0671689222752952,0.901918408341665
"Pagr1b",-0.317808710924402,0.810665654619269
"Gm31749",0.372696672213405,0.697813130801206
"Pycard",1.62835602131483,5.16918129722091e-05
"Gm45205",0.0272574414208598,0.973078270528417
"Gm19366",0.104328460349643,0.933899911904157
"Gm9299",-0.198830589203181,0.443177970475983
"Itgam",0.848385916500536,0.189703542295725
"Gm49368",1.05822142017571,0.125451763000547
"Gm45700",0,1
"Itgax",6.28725466457907,0.00144403525749551
"Itgad",-3.87678371220484,0.35634008318594
"4931431B13Rik",0,1
"Gm44850",4.06116959761941,0.349855892162969
"Cox6a2",0.963941571267581,0.272113566805238
"Tgfb1i1",-0.373967368695351,0.311369491064746
"Slc5a2",-1.54976537330535,0.153207934050802
"BC017158",-0.439266777144789,0.0468847556725813
"Armc5",-0.0832502513353859,0.599521553793585
"9130023H24Rik",0.0683401902959296,0.760601836066166
"Mir3103",0.272502864043662,0.88872944792522
"Bcl7c",-0.612623128669844,0.12671890412318
"Gm39090",1.32291010229825,0.190955821197816
"Ctf1",-0.598999083175454,0.425870702506315
"Ctf2",0.262152153618428,0.860959505441976
"Fbxl19",0.306365309636933,0.262665302238165
"Orai3",-0.362004080995634,0.123705430573422
"Setd1a",-0.0380517477542274,0.92544549431977
"Gm49388",-4.46337097916525,0.131125556923926
"Hsd3b7",1.36838418787761,0.0581059064123865
"Stx4a",0.0426580908777247,0.799816368535958
"Zfp668",-0.117628709885652,0.701526254714747
"Zfp646",-0.0090841142394534,0.977110882208247
"Prss53",0.397947666985946,0.426545182135364
"Gm21974",0,1
"Vkorc1",0.135914575163445,0.583142887043866
"Bckdk",-0.249774185519828,0.143566983810239
"Kat8",-0.133034195520866,0.389354411456824
"Prss8",-0.274352995912218,0.8656760321842
"Prss36",-0.0953223556892652,0.577550764584845
"Fus",-0.0224428188845381,0.941350444811876
"9430064I24Rik",0.0485771093748082,0.942091949446484
"Stx1b",-0.111686164767939,0.574394573143231
"Gm45204",0.0495731780318464,0.958348351969342
"Rgs10",0.0180031082973324,0.961548185267601
"Gm15503",0.497035247041147,0.739224167966837
"Gm32816",1.26715656045973,0.403867734194507
"Bag3",0.264588604044693,0.474074937541444
"2610306O10Rik",5.03286413777762,0.0408502639689117
"Tial1",0.181994417089091,0.566098191638618
"Gm45121",0,1
"Inpp5f",-0.115777854454174,0.389757993030106
"Mcmbp",-0.240727858817932,0.30213095097963
"Gm44673",0.0936841321528175,0.887240049356148
"Gm44674",-0.023284383874949,0.979592456623922
"Gm23783",0,1
"Gm16044",-1.64669656766124,0.214068909430028
"Gm43580",1.2239518513165,0.728068524683089
"Gm44672",0.606381969296065,0.8034154103321
"Sec23ip",0.0470034170780779,0.72552274488245
"n-R5s158",-3.88167160045368,0.355719163878768
"Gm33027",1.03402018718091,0.515046617174312
"Plpp4",-1.29456889887643,0.109850027068411
"Wdr11",-0.0243330835111689,0.883836468535449
"Gm45671",-0.69125738218664,0.48722210984338
"Edrf1",0.0576196770752696,0.836949465949116
"Mmp21",-0.0456870763739374,0.934832390242737
"Uros",0.00262397786032551,0.992620255888669
"Dhx32",-0.16997598504181,0.283373114737474
"Fank1",0.201759297191969,0.662951357510843
"Bccip",-0.135176945886151,0.418949577403224
"Gm45670",5.5970223424273,0.0165947535412478
"Gm15483",-0.013417254423929,0.989009442244996
"Adam12",-0.286374576509807,0.616135606039952
"Gm19514",0.129999639990955,0.95558985692263
"A130023I24Rik",0.407627757625179,0.917024393689863
"D7Ertd443e",-0.845564869527379,0.691196245318467
"Dock1",0.142294485640806,0.579319239974145
"Gm24581",0.740333909597056,0.866600514825728
"Gm45532",0.983787377941096,0.135782544954062
"Insyn2a",-0.121581833996952,0.882618392759614
"Gm45597",0.738823666484562,0.172640859414847
"Ptpre",0.0708849450338807,0.773287553929317
"Mir1962",1.73824552735418,0.692676310311552
"5830432E09Rik",2.22087557614468,0.332789197254146
"Mki67",-0.119263777459215,0.934748327138829
"Gm45240",-2.11609489158567,0.611376061121026
"Gm5904",-0.599045915053346,0.548049259679169
