GeneID	log2FoldChange	padj
N	0.712511174750864	0.74398187482253
N	0.501522813928182	0.966636318133936
N	0.801956815693458	0.741929037757539
N	0.284582853194513	0.998003304127109
N	0.37975143040707	0.983250626195996
N	1.21344591662104	0.746034818499772
N	0.483306296235581	0.978612005817234
N	0.254536317181189	0.998003304127109
N	0.357928378017037	0.93750950995775
N	0.192190082497325	0.998003304127109
N	-0.521810342679284	0.899404297362778
N	0.693619587429364	0.971844865159207
N	0.461430362033144	0.951391228312905
N	0.308903029534572	0.998003304127109
N	-0.85235526673903	0.994466994506777
N	0.817780676644853	0.993366495578646
N	-0.309258413849301	NA
N	NA	NA
N	-2.07568966648423	NA
N	-1.49935656411476	NA
N	-0.0704379787256854	0.998003304127109
N	-0.406955372472528	0.974018756031839
N	-0.744199809469046	0.998003304127109
N	NA	NA
N	1.38861121423183	NA
N	NA	NA
N	NA	NA
N	-1.03851219100504	0.993366495578646
N	-0.0199427283848923	0.998003304127109
N	0.840979900421626	0.998003304127109
N	-0.190100934116531	0.991843486759852
N	-0.197400033929093	0.991843486759852
N	-0.0419880472741937	0.998003304127109
N	0.186767123259499	0.993659600316592
N	0.949232798498068	NA
N	-1.11793752116788	NA
N	NA	NA
N	-0.244210620443902	0.998003304127109
N	-0.248973142665067	0.998003304127109
N	NA	NA
N	0.567206155599064	0.998003304127109
N	NA	NA
N	0.127931235123933	0.998003304127109
N	-0.318165740566165	0.89705879753282
N	-0.132135540436682	0.998003304127109
N	0.168387677856425	0.998003304127109
N	-0.0860841256570958	0.998003304127109
N	-0.136292494259054	0.998003304127109
N	3.37980950538212	0.491589231391965
N	0.18527728664453	0.993366495578646
N	-0.0748723052063068	0.998003304127109
N	-1.15673355405652	NA
N	0.092475853421645	0.998003304127109
N	-0.108609910782837	0.998003304127109
N	-1.46066220138647	NA
N	1.30512664738605	0.996681385385321
N	-0.294517037931579	0.998003304127109
N	0.699348633749761	0.983136739113246
N	-1.00893761175078	NA
N	-0.228547798268524	0.92627007244556
N	-0.183645324385627	0.993366495578646
N	-0.159718645398129	0.993366495578646
N	NA	NA
N	-0.455131497659253	0.998003304127109
N	0.155153892225285	0.998003304127109
N	0.270062727169424	0.973765821548633
N	-0.190786364856656	0.995449932057726
N	-2.28662029923388	NA
N	-0.290116164628512	0.994466994506777
N	4.03422670300592	NA
N	0.564317535487523	0.998003304127109
N	0.0611651371833189	0.998003304127109
N	0.0931071822848415	0.998003304127109
N	-0.195891331753837	0.993366495578646
N	2.41833166668248	0.628719101829041
N	-0.278601202338499	0.99202359969772
N	0.892348326039439	0.996860629041809
N	5.13939047323224	0.79309777916136
N	-0.25486143312506	NA
N	1.2936495854964	0.997791447922085
N	1.3429732834802	0.993659600316592
N	-0.177595126091927	0.995449932057726
N	0.213869313228981	0.998003304127109
N	0	NA
N	0	NA
N	-0.740498507101782	0.993366495578646
N	-0.0240243036985466	0.999494151770718
N	0.0162211798343058	0.998003304127109
N	0.230494548182804	0.998003304127109
N	0.00613685680338034	0.998776412789357
N	1.46471036154852	0.899648141795685
N	NA	NA
N	-0.323945009394085	0.555969679299825
N	-1.35803339284458	NA
N	NA	NA
N	-0.251634175547731	0.99432399676959
N	0.243487477499258	NA
N	NA	NA
N	NA	NA
N	0.696796380214016	0.757149215381688
N	-0.755642240236276	0.921500614611896
N	-0.564443822285335	0.581564956711901
N	-0.673106325903965	0.998003304127109
N	-0.657472216090376	NA
N	-0.106757209644694	0.998003304127109
N	-0.247746451993389	0.998003304127109
N	-0.822614023834689	0.857413903605602
N	-0.193663695027882	0.998003304127109
N	-0.218991948682359	0.997442154688484
N	0.520659854167992	0.939559910022436
N	-0.0879066044264058	0.998003304127109
N	-0.350775727905816	0.939559910022436
N	0.119006110012343	NA
N	2.71080986438358	NA
N	2.06238041964729	NA
N	-0.176759329791747	0.966424337829307
N	-0.324082414898821	0.844810218442069
N	0.384992021736017	0.998003304127109
N	0.382699367751568	0.998003304127109
N	-0.217163911443384	0.977412984402769
N	-0.0627877186955087	0.998496076438154
N	0.233451112272874	0.986387242470573
N	4.59826229450104	NA
N	0	NA
N	-0.160596756177686	0.998003304127109
N	0.324732463752349	0.951439690654223
N	0.670598926328681	0.993366495578646
N	0.479501984937425	0.998003304127109
N	-0.133748975554517	0.998003304127109
N	-2.81028252448974	0.641413393788466
N	1.38089375381929	0.641413393788466
N	0.0697234834257729	0.998003304127109
N	0.980311850027164	0.986387242470573
N	0.490012190595848	0.310465199648871
N	0.0320391522424219	0.998003304127109
N	2.37043062743838	0.92069871094016
N	0.878513439605522	0.998003304127109
N	1.08156230507868	NA
N	4.08365949807543	NA
N	-1.09437342175493	NA
N	0.0180231017741423	0.998003304127109
N	-0.250765980391318	0.824673111970485
N	-0.00331213269263992	NA
N	-0.0210401567958068	0.998003304127109
N	1.09749492843461	NA
N	0.38834807799003	0.553334029808413
N	-0.294518132535707	NA
N	-0.123163601671511	0.998003304127109
N	0.085859850533051	0.998003304127109
N	-0.787153107632545	NA
N	1.91667819874608	0.471930125585325
N	0.243545719119417	0.993366495578646
N	0.121894087440256	0.998003304127109
N	0	NA
N	-0.780685820946084	0.960848672601241
N	0.197158780727011	0.989231340946485
N	-0.935560381466462	0.998003304127109
N	0.759849441652851	0.998003304127109
N	NA	NA
N	2.92207790624285	0.906387275012888
N	-1.19266346564732	0.982032700084622
N	-0.129163856019738	0.981384120937831
N	NA	NA
N	0.456578230418483	0.926246936620251
N	-0.460750424630472	0.983272400402309
N	0.082936923575573	0.998003304127109
N	2.94756765967662	NA
N	-0.0442344585047174	0.998003304127109
N	0.123502491248379	0.998003304127109
N	0.112355677069418	0.998003304127109
N	NA	NA
N	-0.29564343229705	0.895411134951193
N	0.310100017848604	0.972768189214559
N	0.657777803322792	0.993366495578646
N	-1.15427171145042	NA
N	-0.667236550616762	NA
N	0.0028482868110192	0.999494151770718
N	0.451583481764999	0.845335340152931
N	0.323948539872361	0.998003304127109
N	0.114451100672173	0.998003304127109
N	-1.08200423483753	0.998003304127109
N	0.274826236727221	0.998003304127109
N	-0.155301194623862	0.998003304127109
N	0.98835960099324	0.553334029808413
N	NA	NA
N	0.21745645402477	NA
N	-1.21471905045531	NA
N	5.60549812313935	0.954169638878309
N	0.17241235250546	0.966636318133936
N	0.24968081497052	0.966424337829307
N	-1.53485542461957	NA
N	0.197970586688329	0.993366495578646
N	-0.218869117472837	0.966636318133936
N	0.116535266365036	0.998003304127109
N	0.101300824240947	0.998003304127109
N	0.310166749964202	0.998003304127109
N	0.421944052446563	0.998003304127109
N	0.0668872287826089	0.998003304127109
N	0.824405142869656	0.409167639061419
N	-0.70052781757131	NA
N	NA	NA
N	-1.87832715687758	0.726392660507251
N	0.0963497068760789	0.998496076438154
N	-0.501609479938482	0.998003304127109
N	0.959750324862846	NA
N	3.8779087282161	NA
N	0.889296452571292	0.998003304127109
N	NA	NA
N	1.3265324265776	0.998003304127109
N	-3.59311024358479	NA
N	0.364168350660622	0.998003304127109
N	0	NA
N	0.951911120938956	0.97739849601273
N	2.45128895543119	NA
N	0.522290370042006	0.92627007244556
N	-1.39947811932294	NA
N	-0.254860635872183	NA
N	-1.36519920452119	0.758872878047907
N	0.93437620624884	NA
N	1.7111443412405	0.0769726739066496
N	NA	NA
N	2.79209376509639	0.0136320374927354
N	2.93468068787274	NA
N	1.9832065352153	0.741929037757539
N	NA	NA
N	-4.88025452158394	NA
N	3.28839439006357	NA
N	0.155791334812673	0.998003304127109
N	-0.0140068247351329	0.998496076438154
N	2.83292604567464	NA
N	2.29289727848562	NA
N	2.15565517520792	NA
N	-3.03319003049356	NA
N	1.65746358572212	0.894293447009953
N	-0.404623343501341	0.998003304127109
N	0.568278361243561	0.998003304127109
N	-2.6628193672947	NA
N	0.278231328760809	0.772784678415438
N	NA	NA
N	-0.0788171534210716	0.998003304127109
N	-2.20497740230772	NA
N	0.233550526327127	0.982461111862557
N	-0.0278640635239709	0.998003304127109
N	-0.17930196606643	0.966636318133936
N	-0.585115309033494	0.867901680800109
N	-0.225428930920794	0.923386671742175
N	0.885923100742949	0.989332009992298
N	-0.187617144358561	0.939559910022436
N	-0.336029361635405	0.939559910022436
N	NA	NA
N	0.857953719516389	0.365678580492784
N	-0.178175551406906	0.992732560410177
N	1.24099056985267	0.972305312360502
N	-0.234575526765104	0.921500614611896
N	-0.0895153576708715	0.998003304127109
N	0.411226800698889	0.998003304127109
N	-0.27450470259989	0.972768189214559
N	-0.0711802242522714	0.998003304127109
N	-0.187692893251118	0.966636318133936
N	NA	NA
N	-1.86003265788006	NA
N	-0.550475333696248	0.998003304127109
N	0.493228487253639	0.993366495578646
N	0.326231878330609	NA
N	NA	NA
N	2.27013211323258	NA
N	-2.02708325270611	NA
N	1.22228119115646	NA
N	-2.45860258204192	NA
N	0.462539080612212	0.995873941682287
N	2.01677853625493	NA
N	1.55617435280993	0.586447565926497
N	-4.2925604093604	NA
N	NA	NA
N	-0.746616129014228	NA
N	-0.14845822541726	0.993366495578646
N	-0.689938073038816	0.998003304127109
N	NA	NA
N	NA	NA
N	2.76135890778976	NA
N	NA	NA
N	-2.76542813052365	NA
N	NA	NA
N	-0.173786326417956	0.998003304127109
N	-1.00733253531084	0.96985142944645
N	4.22057998694513	NA
N	-0.0490240497111521	0.998003304127109
N	-0.0779357160000946	0.998003304127109
N	-4.65810309217607	NA
N	NA	NA
N	-3.61319294648447	NA
N	-2.6628193672947	NA
N	2.76144084349664	NA
N	-0.396060171010198	0.998003304127109
N	-0.142702061550286	0.966636318133936
N	-0.184802699272109	0.971825434356945
N	2.78255099817187	NA
N	-3.17991049780268	NA
N	0.216926017284494	0.966636318133936
N	0.0639284128726765	0.998003304127109
N	0.190108385938021	0.966636318133936
N	1.80637539578932	NA
N	-0.616705130634854	0.998003304127109
N	NA	NA
N	0.443567161175687	0.966636318133936
N	-0.0867066544526342	0.998003304127109
N	0.496207453358971	NA
N	0.501876731351947	0.998003304127109
N	1.85423786960211	0.998003304127109
N	0.639695225092756	0.998003304127109
N	0.804571761450747	0.549193793777031
N	0.787243098784508	0.998003304127109
N	0.735284808838203	0.978612005817234
N	-0.212885228532105	0.998003304127109
N	NA	NA
N	-0.0977667002248927	0.998003304127109
N	0.427069391030144	0.913709684891301
N	-1.2528113987951	0.797962993804636
N	-0.092718848087457	0.998003304127109
N	0.227849247640198	0.998003304127109
N	5.54567975445724	0.365204967879651
N	NA	NA
N	0.00102568708017348	0.999750013116236
N	-1.2475138600412	NA
N	1.77061571677079	NA
N	-0.0991990248769387	0.998003304127109
N	0.551957969177184	0.998003304127109
N	-0.154067749089705	0.998003304127109
N	0.118322510565564	0.998003304127109
N	2.06233612356586	NA
N	-0.117378645712759	0.998003304127109
N	1.52949778244642	NA
N	0.230098835560216	0.946372392558243
N	4.33523210940974	NA
N	3.39652028451254	NA
N	0.296262986376884	0.966636318133936
N	5.3817908515888	0.511580617916391
N	-0.127451677698534	NA
N	-0.147760083776346	0.998003304127109
N	-0.357894308554513	0.996681385385321
N	-3.61319294648447	NA
N	0.188068333860545	0.998003304127109
N	-0.0572992102892138	0.998003304127109
N	0.0953478503593212	0.998003304127109
N	-0.293225969728037	NA
N	0.0241982786037537	0.998003304127109
N	-0.0345132167457106	0.998003304127109
N	0.188946738862502	0.989913802198713
N	1.75126580266924	0.491589231391965
N	1.11891020291208	0.966636318133936
N	0.66183525310348	NA
N	0.0163592260123417	0.998496076438154
N	-0.0859409217863072	0.998003304127109
N	0.0574385887419499	0.998003304127109
N	-0.341243471586816	0.973039690260201
N	-0.437398570357562	0.901371541868554
N	0.430275297537922	0.783679592753326
N	-0.223019754801161	0.998003304127109
N	-1.26802647030142	NA
N	4.89509169690016	NA
N	0.0260723200332603	0.998496076438154
N	-2.00190509929314	NA
N	0.675009959342942	0.966636318133936
N	0.0717689573771234	0.998003304127109
N	0.192970081742146	0.998003304127109
N	1.11428276760154	NA
N	0.0144006708331241	0.998003304127109
N	-0.184767869678109	0.966636318133936
N	0.0420606084837584	0.998003304127109
N	0.294965662072208	0.994466994506777
N	0	NA
N	0.0431920392004147	0.998003304127109
N	-0.13296758433765	0.993366495578646
N	0.515534029254077	0.998003304127109
N	-0.0632831076666946	0.998003304127109
N	-0.182187057220593	0.998003304127109
N	0.662745311901187	0.976390446907836
N	0.418613511609153	0.97038378779586
N	NA	NA
N	-0.597469111899957	0.936894024084425
N	0.670889463033912	0.966636318133936
N	NA	NA
N	0.212663397041678	0.95559628013463
N	-0.105327871364101	0.998003304127109
N	-0.479397596915475	0.998003304127109
N	0.313491748820873	0.802250520160013
N	0.390176705523749	0.998003304127109
N	-1.14083214996104	0.97739849601273
N	-0.133706320342076	0.998003304127109
N	-0.316115934460787	0.998003304127109
N	0.678904093345914	0.926246936620251
N	0.188812038391934	0.982032700084622
N	-0.533793172919807	0.966636318133936
N	1.6575034917391	0.973765821548633
N	-0.0946562730414077	0.998003304127109
N	0.272502864043662	NA
N	-0.167240856392644	0.993366495578646
N	0.0765494751853214	0.998003304127109
N	-0.203868221253866	0.973765821548633
N	NA	NA
N	-0.517107145682964	0.933002393816454
N	0.193229941676331	0.992738595344007
N	0.861378878374934	0.17398309233633
N	-0.0309147491949489	0.998003304127109
N	-0.191962497157334	0.955650321687003
N	0.219552287416535	0.972768189214559
N	-1.62364411166049	NA
N	-0.0502308538446369	0.998003304127109
N	-0.157225204090447	0.998003304127109
N	NA	NA
N	-0.10679575542388	0.998003304127109
N	0.540646820041108	0.982390447294788
N	-0.681206624284665	0.939559910022436
N	0.434572476403108	0.998003304127109
N	0.45564224995325	0.998003304127109
N	-0.0978635798709737	0.998003304127109
N	2.44203613395881	NA
N	0	NA
N	3.68951722365955	NA
N	0.740309819336109	NA
N	NA	NA
N	-0.246344996015095	0.895411134951193
N	-0.025207841794493	0.998003304127109
N	1.78448971749354	NA
N	0.0549543776026508	0.998003304127109
N	-0.00184088037622992	NA
N	1.18408193366632	NA
N	0.232664978578697	0.972305312360502
N	-0.0224813225505854	0.998003304127109
N	-0.385497557472039	0.991843486759852
N	0.46105983558317	0.993366495578646
N	-0.400462635896222	0.998003304127109
N	-0.487061769151077	NA
N	0	NA
N	-1.45563524167445	0.998003304127109
N	NA	NA
N	-3.73556080782633	NA
N	0.517366235159013	0.998003304127109
N	-0.191288174579494	0.998003304127109
N	-0.00899100461076822	0.998938091336334
N	1.5797652258986	NA
N	-0.0599264420175554	0.998003304127109
N	NA	NA
N	-0.180195080254042	0.863278405116102
N	-0.244704865766601	0.998003304127109
N	-0.0804455955175753	0.998003304127109
N	-2.00941885376015	NA
N	-2.21793098195269	NA
N	0.266492612239482	0.973039690260201
N	0.0434699477828979	0.998003304127109
N	1.27427045135521	0.991843486759852
N	NA	NA
N	-1.31497724867117	NA
N	NA	NA
N	0.351891368868732	0.998003304127109
N	1.86114834522157	NA
N	0.485085119772608	0.595406213920249
N	0.346927726020193	0.993366495578646
N	5.28063944972521	0.574494275921231
N	-0.134471968165089	0.998003304127109
N	-0.100820994710312	0.998003304127109
N	0.151906255618245	0.998003304127109
N	0.549534174170767	0.998003304127109
N	-0.26174134056106	0.998003304127109
N	0.355859032745193	0.993366495578646
N	-2.08073724066926	NA
N	-0.089680710383557	NA
N	-0.0224506024648767	0.998003304127109
N	0.213447069985059	0.955485314872805
N	0.951538860681014	0.966636318133936
N	-0.539429726246823	0.926246936620251
N	-1.91497440617828	0.95871002049588
N	-0.17097480551866	0.936894024084425
N	NA	NA
N	-0.303595809397544	0.998003304127109
N	0.617366877853412	0.980024110917796
N	0.355600640377175	0.998003304127109
N	0.515208302315824	0.951391228312905
N	2.06374537678609	0.115485192076493
N	-2.05669883292367	NA
N	NA	NA
N	NA	NA
N	NA	NA
N	-0.414326678404135	0.993366495578646
N	0.0270019784525454	0.998003304127109
N	-2.49627021760737	NA
N	0.00663721727551423	0.998496076438154
N	-0.0317776425202553	0.998003304127109
N	0.393811392616192	NA
N	-0.194960322942196	0.998003304127109
N	-0.271081410664937	0.836692316195047
N	-0.136265754410867	0.995325748418655
N	1.11767536470899	0.9446216529232
N	0.703900050469623	0.899648141795685
N	5.46901618859938	NA
N	-1.35479457846821	NA
N	0.0376374266869378	0.998496076438154
N	-0.132336100307724	0.998003304127109
N	3.09531388015122	NA
N	-0.183294925925607	0.966636318133936
N	-0.0845631078918585	0.998003304127109
N	-0.297017523903625	0.841484861006435
N	NA	NA
N	0.22167922933912	NA
N	-0.393974386460547	0.169577704232928
N	-0.927665947618223	NA
N	0.45877355603716	0.957755616215519
N	-0.258673014139914	0.998003304127109
N	0.317329580803057	0.998003304127109
N	-0.152797860701581	0.998003304127109
N	-2.27901869024865	0.69148510659831
N	-0.215266079628603	0.998003304127109
N	-0.473836037570429	NA
N	-0.0869023077288684	0.998003304127109
N	0.184154028177306	0.998003304127109
N	-4.07396740006661	NA
N	NA	NA
N	0.201181602233515	0.982032700084622
N	0.183387702591944	0.998003304127109
N	-0.308821267641732	0.966636318133936
N	0.372241861627605	0.797962993804636
N	0.0466431855997151	NA
N	0.450585661280625	0.560609530919268
N	0.740333909597056	NA
N	-0.0875010978747197	0.998003304127109
N	-0.0806894357732552	0.998003304127109
N	0.0328813360869117	0.998003304127109
N	0.222955511634341	NA
N	-1.08678929725619	NA
N	-0.242549341299391	0.998003304127109
N	1.03731912859821	NA
N	0.168790918758967	0.998003304127109
N	0.175276942367908	0.998003304127109
N	-2.66282887516762	NA
N	1.6405960902456	0.940038412748579
N	0.129138787067819	0.998003304127109
N	0.243761294682061	0.92069871094016
N	-0.329103195254708	0.998003304127109
N	1.13330067679534	0.992663894248944
N	0.237862123961494	0.973765821548633
N	0	NA
N	-0.30924974372603	0.955485314872805
N	0.391381781613851	0.998003304127109
N	1.62259344720928	0.814823340387291
N	-0.122482290585164	0.998003304127109
N	1.81841277143841	NA
N	-0.14541124908854	0.996408278577198
N	-0.189450259273556	0.998003304127109
N	0.214013286626487	0.998003304127109
N	-0.315299052955014	0.998003304127109
N	-0.168498821733206	0.998003304127109
N	0.541762709981037	0.993366495578646
N	0.104013794854285	0.998003304127109
N	-0.188030233000889	0.888545159311395
N	0.28412454287908	0.816475733370375
N	0.930054957909603	0.219611891026639
N	4.50550084308741	NA
N	NA	NA
N	0.249051501355445	0.867901680800109
N	0.686426263370029	NA
N	0.784901464467495	0.95871002049588
N	-0.000362859775043604	0.999902916158577
N	5.59598209976115	0.449261377511347
N	0.406995802338264	0.998003304127109
N	0.159361352722705	0.998003304127109
N	NA	NA
N	-2.27138792191098	NA
N	0.740311807467736	NA
N	-0.173635530177917	0.998003304127109
N	-0.10842514623509	0.998003304127109
N	0.142771287434559	0.998003304127109
N	0.0980663541901095	0.998003304127109
N	-0.0179832036966387	0.998003304127109
N	-0.285616028690812	0.972305312360502
N	-0.160391583502536	0.991843486759852
N	-0.185916412167202	0.998003304127109
N	-0.363119976079812	0.69299725577388
N	-0.140447571741081	0.993366495578646
N	-0.354798050304198	0.966636318133936
N	-0.0834192684199055	0.998003304127109
N	1.11792094584316	0.841484861006435
N	2.13165097353176	NA
N	0.149977533219898	0.997442154688484
N	-0.29458828438173	0.789861095235177
N	0.177987469910216	0.998003304127109
N	-0.115398727121656	0.998003304127109
N	0.399229425104696	0.619693281026793
N	0.0908338645891074	0.998003304127109
N	-0.124841897206133	0.998003304127109
N	-0.153615053534848	0.998003304127109
N	-0.21948292235188	NA
N	0.124624609218255	0.998003304127109
N	0.197464442952204	0.993366495578646
N	16.6335096970316	0.0303886918447101
N	0.231559164071641	0.998003304127109
N	0.13652037412913	0.995873941682287
N	-0.0809677470912961	0.998003304127109
N	0.160606297001597	0.993366495578646
N	1.57979979474158	NA
N	0.0347433917483363	0.998003304127109
N	-0.474987993012647	0.59549620006357
N	-0.190153575302906	0.998003304127109
N	0.386396634473136	0.998003304127109
N	-0.670856885499608	NA
N	-0.0313897159415746	0.998003304127109
N	-0.290507410101672	0.996681385385321
N	-0.119357841719035	0.998003304127109
N	-2.87412138949771	NA
N	-4.9797187029823	NA
N	1.22228119115646	NA
N	NA	NA
N	-0.0259725654516281	0.998003304127109
N	0.269932922662413	0.998003304127109
N	-0.270622869058449	0.732113414820136
N	-0.0635947259599862	0.998003304127109
N	0.279235139866629	0.998003304127109
N	0.170903103874209	0.998003304127109
N	-0.0758964797122515	0.998003304127109
N	0.0900687991527467	0.998003304127109
N	-1.95261713898759	NA
N	-0.41068878302149	0.998003304127109
N	0.00265327849286694	0.998938091336334
N	-0.0465512397153797	0.998003304127109
N	0.0461874446385004	0.998003304127109
N	NA	NA
N	0.242277253895634	0.97739849601273
N	-0.245002449872334	0.899730810219161
N	-0.602248495392257	0.972768189214559
N	-0.227971208255957	0.873455220754725
N	0.15166037100209	0.998003304127109
N	-0.616545818974034	0.846758449404292
N	0.419369325080916	0.92627007244556
N	-0.198192277981105	0.998003304127109
N	-0.303484190326942	0.981130961725197
N	-0.195291188538381	0.983250626195996
N	NA	NA
N	NA	NA
N	-2.08073724066926	NA
N	NA	NA
N	NA	NA
N	-0.233133758714334	0.996408278577198
N	-0.0300104424320111	0.998003304127109
N	0.218984543245479	0.998003304127109
N	0.0315272384823548	0.998003304127109
N	-0.0499140772407057	0.998003304127109
N	0.122887497563198	0.998003304127109
N	0.158356692557956	0.998003304127109
N	0.172647806095739	0.968128912780806
N	0.503185160002743	NA
N	-0.0771985125795962	0.998003304127109
N	1.17090370687576	0.906387275012888
N	-0.0671689222752952	0.998003304127109
N	-0.317808710924402	0.998003304127109
N	0.372696672213405	0.998003304127109
N	1.62835602131483	0.0145357378077852
N	0.0272574414208598	0.998938091336334
N	0.104328460349643	NA
N	-0.198830589203181	0.998003304127109
N	0.848385916500536	0.951391228312905
N	1.05822142017571	0.90263336521345
N	0	NA
N	6.28725466457907	0.150066655324598
N	NA	NA
N	-3.87678371220484	NA
N	NA	NA
N	0	NA
N	4.06116959761941	NA
N	0.963941571267581	0.973039690260201
N	-0.373967368695351	0.981130961725197
N	-1.54976537330535	0.92627007244556
N	-0.439266777144789	0.724252080313867
N	-0.0832502513353859	0.998003304127109
N	0.0683401902959296	0.998003304127109
N	0.272502864043662	NA
N	-0.612623128669844	0.90481655977378
N	1.32291010229825	0.951391228312905
N	NA	NA
N	-0.598999083175454	0.996860629041809
N	0.262152153618428	NA
N	0.306365309636933	0.972305312360502
N	-0.362004080995634	0.901371541868554
N	-0.0380517477542274	0.998003304127109
N	-4.46337097916525	0.910829137342543
N	1.36838418787761	0.772730563505948
N	0.0426580908777247	0.998003304127109
N	-0.117628709885652	0.998003304127109
N	-0.0090841142394534	0.998938091336334
N	0.397947666985946	0.996860629041809
N	0	NA
N	0.135914575163445	0.998003304127109
N	NA	NA
N	-0.249774185519828	0.923386671742175
N	-0.133034195520866	0.993366495578646
N	-0.274352995912218	0.998003304127109
N	-0.0953223556892652	0.998003304127109
N	-0.0224428188845381	0.998003304127109
N	0.0485771093748082	0.998003304127109
N	-0.111686164767939	0.998003304127109
N	0.0495731780318464	0.998496076438154
N	0.0180031082973324	0.998496076438154
N	0.497035247041147	0.998003304127109
N	1.26715656045973	0.994964643053055
N	0.264588604044693	0.998003304127109
N	5.03286413777762	0.68906352109028
N	0.181994417089091	0.998003304127109
N	0	NA
N	-0.115777854454174	0.993366495578646
N	-0.240727858817932	0.978612005817234
N	0.0936841321528175	0.998003304127109
N	-0.023284383874949	0.998938091336334
N	0	NA
N	-1.64669656766124	0.965923287659202
N	1.2239518513165	NA
N	0.606381969296065	NA
N	0.0470034170780779	0.998003304127109
N	-3.88167160045368	NA
N	1.03402018718091	0.998003304127109
N	-1.29456889887643	0.890347693112638
N	-0.0243330835111689	0.998003304127109
N	-0.69125738218664	0.998003304127109
N	0.0576196770752696	0.998003304127109
N	-0.0456870763739374	0.998003304127109
N	0.00262397786032551	0.999694833594184
N	-0.16997598504181	0.973765821548633
N	0.201759297191969	0.998003304127109
N	-0.135176945886151	0.996408278577198
N	5.5970223424273	0.511580617916391
N	-0.013417254423929	0.999494151770718
N	-0.286374576509807	0.998003304127109
N	NA	NA
N	0.129999639990955	NA
N	0.407627757625179	NA
N	-0.845564869527379	NA
N	0.142294485640806	0.998003304127109
N	0.740333909597056	NA
N	0.983787377941096	0.917578283712747
N	-0.121581833996952	0.998003304127109
N	0.738823666484562	0.93750950995775
N	0.0708849450338807	0.998003304127109
N	1.73824552735418	NA
N	2.22087557614468	NA
N	-0.119263777459215	0.998003304127109
N	-2.11609489158567	NA
N	NA	NA
N	-0.599045915053346	0.998003304127109
N	-1.32948433956142	NA
N	-2.08073724066926	NA
N	3.93175784614653	NA
N	2.83288795209189	NA
N	-0.412502035044103	0.998003304127109
N	2.54345347776805	NA
N	0.263069913554252	0.998003304127109
N	-0.0611221205350351	0.998003304127109
N	-1.3724280555302	0.998003304127109
N	0.740437570206333	0.998003304127109
N	-0.548341245888949	0.983250626195996
N	0.510363640259332	0.998003304127109
N	-0.188290069663631	0.972305312360502
N	-0.025206964295379	0.998003304127109
N	-0.375344437263063	0.998003304127109
N	0.0288765244237432	0.998003304127109
N	0.51454583501452	0.998003304127109
N	-1.05059663267386	0.69148510659831
N	-0.237431823940183	0.998003304127109
N	0.740323400451521	NA
N	-0.915164315232662	0.821257249345143
N	0.175893223587997	0.972768189214559
N	0.108116085772124	0.998003304127109
N	0.442410726088651	0.998003304127109
N	-4.53275582743812	NA
N	-0.387104924241316	0.998003304127109
N	0.0555006784972638	0.998003304127109
N	3.70057063213616	NA
N	0.00931949523020334	0.998496076438154
N	0	NA
N	NA	NA
N	NA	NA
N	0.354232524017612	0.921500614611896
N	NA	NA
N	-1.85163553959961	NA
N	0.568952355291988	NA
N	-0.0526281829924979	0.998003304127109
N	0.134655842629362	0.993366495578646
N	-0.317323011442292	0.9446216529232
N	0.419097352868559	0.996408278577198
N	0.106203425783384	0.998003304127109
N	0	NA
N	0.830537050607376	NA
N	4.68129262174439	NA
N	0.16652675123137	NA
N	3.09528748676337	NA
N	-0.163964536688506	0.972305312360502
N	NA	NA
N	2.08956103493352	NA
N	NA	NA
N	NA	NA
N	-0.706381027184174	0.959749304393694
N	0	NA
N	NA	NA
N	-0.0912826699336391	0.998003304127109
N	0.740333909597056	NA
N	NA	NA
N	-3.07639024735641	NA
N	NA	NA
N	-0.0401581093351405	0.998003304127109
N	4.34252648717435	NA
N	NA	NA
N	-0.109174324664322	0.998003304127109
N	0.189872708662785	0.994466994506777
N	-0.0689350227082693	0.998003304127109
N	0.202461906085649	0.867901680800109
N	-0.0393887036257144	0.998496076438154
N	NA	NA
N	-0.00866993146415827	0.998938091336334
N	-0.309095303213812	0.939559910022436
N	0.0587789833362999	0.998003304127109
N	-0.569201974526081	0.9446216529232
N	2.61210412076328	NA
N	-0.0916209123201542	0.998003304127109
N	0.999126431235037	0.644725317410289
N	0	NA
N	-0.577907071140837	0.996408278577198
N	-0.0886176646839277	0.998003304127109
N	-0.774604106343804	0.992732560410177
N	NA	NA
N	-0.26526481001834	0.998003304127109
N	1.72967514822227	0.824254301731688
N	0.630279745256525	0.776389362406036
N	-0.674256377887928	0.913709684891301
N	-0.323840720313225	0.998003304127109
N	NA	NA
N	-0.216211982299973	0.998003304127109
N	4.11303344525434	NA
N	-0.0409764490920483	0.998003304127109
N	0	NA
N	-0.130941407806567	0.998003304127109
N	1.7078306890559	NA
N	-0.257084603422834	0.97739849601273
N	-0.118891553948673	0.993366495578646
N	-0.129485208889824	0.998003304127109
N	NA	NA
N	-0.184279194405007	0.991843486759852
N	-0.204730059508945	0.92627007244556
N	-0.00224710397575645	0.999902916158577
N	0.259513016799485	0.998003304127109
N	-0.587872378932586	0.998003304127109
N	-0.237529593729544	0.982461111862557
N	0.677821050766782	0.997285992721964
N	NA	NA
N	0	NA
N	NA	NA
